genotype,date,recording_id,forward_run_speed_mm_s,reversal_rate_per_min,pirouette_rate_per_min
N2,20260217,N2##20260217,0.2425,0.0000,8.8235
N2,20260217,N2##20260217,0.1940,0.0000,0.0000
N2,20260217,N2##20260217,0.1846,0.0000,0.0000
N2,20260217,N2##20260217,0.1959,0.0000,10.1695
N2,20260217,N2##20260217,0.1828,0.0000,0.0000
N2,20260217,N2##20260217,0.2052,0.0000,0.0000
N2,20260217,N2##20260217,0.1543,0.0000,0.0000
N2,20260217,N2##20260217,0.1339,0.0000,0.0000
N2,20260217,N2##20260217,0.1252,0.0000,0.0000
N2,20260217,N2##20260217,0.2184,0.0000,0.0000
N2,20260217,N2##20260217,0.1288,0.0000,0.0000
N2,20260217,N2##20260217,0.1834,0.0000,0.0000
N2,20260218,N2##20260218,0.1140,0.0000,0.0000
N2,20260218,N2##20260218,0.1471,4.4776,0.0000
N2,20260218,N2##20260218,0.1980,0.0000,0.0000
N2,20260218,N2##20260218,0.1590,2.5424,5.0847
N2,20260218,N2##20260218,0.1011,0.0000,9.6774
N2,20260218,N2##20260218,0.1471,7.8947,11.8421
N2,20260218,N2##20260218,0.1535,0.0000,0.0000
N2,20260218,N2##20260218,0.1885,2.6786,0.8929
N2,20260218,N2##20260218,0.1679,0.0000,0.0000
N2,20260218,N2##20260218,0.1997,0.0000,0.0000
N2,20260218,N2##20260218,0.2234,0.0000,0.0000
N2,20260218,N2##20260218,0.1400,2.2642,2.2642
N2,20260218,N2##20260218,0.1604,0.0000,4.6392
N2,20260218,N2##20260218,0.0751,4.0541,5.4054
N2,20260218,N2##20260218,0.1611,10.1695,0.0000
N2,20260218,N2##20260218,0.1747,3.6474,3.6474
N2,20260218,N2##20260218,0.0714,0.0000,0.0000
N2,20260218,N2##20260218,0.1218,0.0000,0.0000
N2,20260218,N2##20260218,0.2100,0.0000,0.0000
N2,20260218,N2##20260218,0.1681,2.0690,4.1379
N2,20260218,N2##20260218,0.1720,0.0000,0.0000
N2,20260218,N2##20260218,0.1789,5.8824,5.8824
N2,20260218,N2##20260218,0.1755,0.0000,0.0000
N2,20260218,N2##20260218,0.1932,0.0000,0.0000
N2,20260218,N2##20260218,0.1075,0.0000,0.0000
N2,20260218,N2##20260218,0.1583,0.0000,3.1414
N2,20260218,N2##20260218,0.1458,0.0000,1.0929
N2,20260218,N2##20260218,0.1677,0.0000,0.0000
N2,20260218,N2##20260218,0.0920,0.0000,0.0000
N2,20260218,N2##20260218,0.1932,1.1952,2.3904
N2,20260218,N2##20260218,0.1414,0.0000,0.0000
N2,20260218,N2##20260218,0.0869,0.0000,0.8982
N2,20260218,N2##20260218,0.1512,0.0000,4.7619
N2,20260218,N2##20260218,0.1718,0.0000,0.0000
N2,20260218,N2##20260218,0.1577,0.0000,0.0000
N2,20260218,N2##20260218,0.2252,2.1661,2.1661
N2,20260218,N2##20260218,0.1228,0.0000,0.0000
N2,20260218,N2##20260218,0.1639,0.0000,14.6341
N2,20260218,N2##20260218,0.0835,0.0000,0.0000
N2,20260218,N2##20260218,0.1935,1.5345,3.0691
N2,20260218,N2##20260218,0.1772,0.0000,0.0000
N2,20260218,N2##20260218,0.1924,0.0000,0.0000
N2,20260218,N2##20260218,0.1671,12.5000,0.0000
N2,20260218,N2##20260218,0.1681,0.0000,0.0000
N2,20260218,N2##20260218,0.1072,0.0000,0.0000
N2,20260218,N2##20260218,0.1160,0.0000,0.0000
N2,20260218,N2##20260218,0.1869,0.0000,0.0000
N2,20260218,N2##20260218,0.2051,2.8986,1.9324
N2,20260218,N2##20260218,0.1428,0.0000,0.0000
N2,20260218,N2##20260218,0.1819,0.0000,0.0000
N2,20260218,N2##20260218,0.1986,2.3166,2.3166
N2,20260218,N2##20260218,0.1859,0.0000,0.0000
N2,20260218,N2##20260218,0.1294,0.0000,0.0000
N2,20260218,N2##20260218,0.1775,0.0000,0.0000
N2,20260218,N2##20260218,0.1494,0.0000,0.0000
N2,20260218,N2##20260218,0.1724,0.0000,0.0000
N2,20260218,N2##20260218,0.0941,0.0000,0.0000
N2,20260218,N2##20260218,0.1839,0.0000,0.0000
N2,20260218,N2##20260218,0.1683,0.0000,0.0000
N2,20260218,N2##20260218,0.2090,3.4582,1.7291
N2,20260218,N2##20260218,0.1515,0.0000,0.0000
N2,20260218,N2##20260218,0.1740,0.0000,0.0000
N2,20260218,N2##20260218,0.1270,0.0000,0.0000
N2,20260218,N2##20260218,0.1710,0.0000,1.9608
N2,20260218,N2##20260218,0.2176,0.0000,0.0000
N2,20260218,N2##20260218,0.1434,0.0000,0.0000
N2,20260218,N2##20260218,0.1258,0.0000,0.0000
N2,20260218,N2##20260218,0.1231,3.5587,4.9822
N2,20260218,N2##20260218,0.1676,0.0000,0.0000
N2,20260218,N2##20260218,0.1398,0.0000,0.0000
N2,20260218,N2##20260218,0.1555,0.0000,0.0000
N2,20260218,N2##20260218,0.1983,0.0000,0.0000
N2,20260218,N2##20260218,0.1606,0.0000,0.0000
N2,20260218,N2##20260218,0.1069,0.0000,0.0000
N2,20260218,N2##20260218,0.1586,2.3166,0.0000
N2,20260218,N2##20260218,0.1987,1.5584,0.0000
N2,20260218,N2##20260218,0.1773,10.9091,10.9091
N2,20260218,N2##20260218,0.1562,7.9470,3.9735
N2,20260218,N2##20260218,0.1931,0.0000,1.6000
N2,20260218,N2##20260218,0.1843,0.0000,0.0000
N2,20260218,N2##20260218,0.2017,0.0000,0.0000
N2,20260218,N2##20260218,0.1406,0.0000,0.0000
N2,20260218,N2##20260218,0.1429,0.0000,0.0000
N2,20260218,N2##20260218,0.0949,0.0000,0.0000
N2,20260218,N2##20260218,0.0968,0.0000,0.0000
N2,20260218,N2##20260218,0.2013,0.0000,0.0000
N2,20260218,N2##20260218,0.1446,0.0000,0.0000
N2,20260218,N2##20260218,0.1470,0.0000,0.0000
N2,20260218,N2##20260218,0.1590,4.0724,0.0000
N2,20260218,N2##20260218,0.1065,0.0000,0.0000
N2,20260218,N2##20260218,0.1654,2.1277,4.2553
N2,20260218,N2##20260218,0.1621,4.4944,2.2472
N2,20260218,N2##20260218,0.1387,0.0000,0.0000
N2,20260218,N2##20260218,0.2288,2.2727,6.8182
N2,20260218,N2##20260218,0.1317,2.4000,0.0000
N2,20260218,N2##20260218,0.1593,0.0000,0.0000
N2,20260218,N2##20260218,0.1653,0.0000,0.0000
N2,20260218,N2##20260218,0.1542,0.0000,0.0000
N2,20260218,N2##20260218,0.1439,0.0000,0.0000
N2,20260218,N2##20260218,0.1537,0.0000,0.0000
N2,20260218,N2##20260218,0.1893,2.3786,2.3786
N2,20260218,N2##20260218,0.0621,5.4795,0.0000
N2,20260218,N2##20260218,0.2053,0.0000,0.0000
N2,20260218,N2##20260218,0.1763,1.6327,1.6327
N2,20260218,N2##20260218,0.1004,0.0000,11.3208
N2,20260218,N2##20260218,0.1893,0.0000,1.1605
N2,20260218,N2##20260218,0.1830,0.0000,0.0000
N2,20260218,N2##20260218,0.1380,0.0000,0.0000
N2,20260218,N2##20260218,0.1484,0.0000,0.0000
N2,20260218,N2##20260218,0.1228,0.0000,0.0000
N2,20260218,N2##20260218,0.1383,0.0000,0.0000
N2,20260218,N2##20260218,0.1656,0.0000,0.0000
N2,20260218,N2##20260218,0.1550,0.0000,0.0000
N2,20260218,N2##20260218,0.1767,0.0000,0.0000
N2,20260218,N2##20260218,0.2063,0.0000,0.0000
N2,20260218,N2##20260218,0.1511,0.0000,0.0000
N2,20260218,N2##20260218,0.1566,0.0000,0.0000
N2,20260218,N2##20260218,0.1760,0.0000,2.7027
N2,20260218,N2##20260218,0.1245,0.0000,0.0000
N2,20260218,N2##20260218,0.1581,5.5300,2.7650
N2,20260218,N2##20260218,0.1757,0.0000,0.0000
N2,20260218,N2##20260218,0.1585,0.0000,0.0000
N2,20260218,N2##20260218,0.1351,7.5000,0.0000
N2,20260218,N2##20260218,0.1510,16.6667,0.0000
N2,20260218,N2##20260218,0.2233,0.0000,0.0000
N2,20260218,N2##20260218,0.0650,7.9576,0.0000
N2,20260218,N2##20260218,0.1674,0.0000,0.0000
N2,20260218,N2##20260218,0.1790,0.0000,0.0000
N2,20260218,N2##20260218,0.2102,0.0000,4.4444
N2,20260218,N2##20260218,0.1430,0.0000,0.0000
N2,20260218,N2##20260218,0.0698,0.0000,0.0000
N2,20260218,N2##20260218,0.1765,0.0000,0.0000
N2,20260218,N2##20260218,0.1653,0.0000,0.0000
N2,20260218,N2##20260218,0.1357,0.0000,21.4286
N2,20260218,N2##20260218,0.1488,10.0000,0.0000
N2,20260218,N2##20260218,0.1028,0.0000,0.0000
N2,20260218,N2##20260218,0.1947,0.6417,1.2834
N2,20260218,N2##20260218,0.1883,0.0000,0.0000
N2,20260218,N2##20260218,0.2302,0.0000,0.0000
N2,20260218,N2##20260218,0.1998,0.0000,0.0000
N2,20260218,N2##20260218,0.1592,0.0000,0.0000
N2,20260218,N2##20260218,0.1024,0.0000,2.9340
N2,20260218,N2##20260218,0.1461,0.0000,0.0000
N2,20260218,N2##20260218,0.1642,0.0000,0.0000
N2,20260218,N2##20260218,0.1791,0.0000,0.0000
N2,20260218,N2##20260218,0.1557,0.0000,0.0000
N2,20260218,N2##20260218,0.0990,0.0000,0.0000
N2,20260218,N2##20260218,0.1201,14.6341,0.0000
N2,20260218,N2##20260218,0.1953,0.0000,0.8011
N2,20260218,N2##20260218,0.2151,1.7391,1.7391
N2,20260218,N2##20260218,0.0893,0.0000,0.0000
N2,20260218,N2##20260218,0.1687,0.0000,0.0000
N2,20260218,N2##20260218,0.1635,0.0000,0.0000
N2,20260218,N2##20260218,0.1855,0.0000,0.0000
N2,20260218,N2##20260218,0.1387,0.0000,0.0000
N2,20260218,N2##20260218,0.1604,0.0000,0.0000
N2,20260218,N2##20260218,0.1389,0.0000,0.0000
N2,20260218,N2##20260218,0.0975,0.0000,0.0000
N2,20260218,N2##20260218,0.1728,0.0000,1.0471
N2,20260218,N2##20260218,0.1652,5.7325,5.7325
N2,20260218,N2##20260218,0.1796,0.0000,0.0000
N2,20260218,N2##20260218,0.1749,0.0000,0.0000
N2,20260218,N2##20260218,0.1697,3.2907,5.4845
N2,20260218,N2##20260218,0.1861,8.3333,0.0000
N2,20260218,N2##20260218,0.2014,0.0000,0.0000
N2,20260218,N2##20260218,0.1110,0.0000,0.0000
N2,20260218,N2##20260218,0.1807,0.0000,0.0000
N2,20260218,N2##20260218,0.0971,0.0000,0.8989
N2,20260218,N2##20260218,0.0445,0.0000,0.0000
N2,20260218,N2##20260218,0.1669,0.0000,0.0000
N2,20260218,N2##20260218,0.1022,0.0000,0.0000
N2,20260218,N2##20260218,0.1182,17.6471,0.0000
N2,20260218,N2##20260218,0.1904,0.0000,0.0000
N2,20260218,N2##20260218,0.0973,0.0000,0.0000
N2,20260218,N2##20260218,0.1241,0.0000,0.0000
N2,20260218,N2##20260218,0.1315,0.0000,0.0000
N2,20260218,N2##20260218,0.0950,0.0000,0.0000
N2,20260218,N2##20260218,0.1715,1.4599,1.4599
N2,20260218,N2##20260218,0.1328,9.3750,0.0000
N2,20260218,N2##20260218,0.1816,18.1818,0.0000
N2,20260218,N2##20260218,0.0922,4.1026,1.0256
N2,20260218,N2##20260218,0.1295,0.0000,0.0000
N2,20260218,N2##20260218,0.1392,0.0000,0.0000
N2,20260218,N2##20260218,0.1646,0.0000,0.0000
N2,20260218,N2##20260218,0.1529,0.0000,7.0588
N2,20260218,N2##20260218,0.1781,1.4851,0.0000
N2,20260218,N2##20260218,0.1373,0.0000,0.0000
N2,20260218,N2##20260218,0.1420,0.0000,0.0000
N2,20260218,N2##20260218,0.1561,2.5263,1.2632
N2,20260218,N2##20260218,0.1533,0.0000,0.0000
N2,20260218,N2##20260218,0.2042,0.0000,0.0000
N2,20260218,N2##20260218,0.1504,1.0563,0.0000
N2,20260218,N2##20260218,0.1816,0.0000,0.0000
N2,20260218,N2##20260218,0.1518,0.0000,0.0000
N2,20260218,N2##20260218,0.1819,0.0000,0.0000
N2,20260218,N2##20260218,0.1493,0.0000,0.0000
N2,20260218,N2##20260218,0.1797,0.0000,0.0000
N2,20260218,N2##20260218,0.2124,0.0000,0.0000
N2,20260218,N2##20260218,0.0473,0.0000,0.0000
N2,20260218,N2##20260218,0.1842,3.2653,4.0816
N2,20260218,N2##20260218,0.1773,2.5641,2.5641
N2,20260218,N2##20260218,0.1838,0.0000,0.0000
N2,20260218,N2##20260218,0.1798,0.0000,0.0000
N2,20260218,N2##20260218,0.1225,0.0000,2.8846
N2,20260218,N2##20260218,0.1852,0.0000,0.0000
N2,20260218,N2##20260218,0.1702,0.0000,0.0000
N2,20260218,N2##20260218,0.1062,0.0000,0.0000
N2,20260218,N2##20260218,0.1615,0.0000,0.0000
N2,20260218,N2##20260218,0.1586,0.0000,0.0000
N2,20260218,N2##20260218,0.0909,0.0000,10.0000
N2,20260218,N2##20260218,0.1850,0.0000,0.0000
N2,20260218,N2##20260218,0.1456,3.2787,3.2787
N2,20260218,N2##20260218,0.1586,2.7523,0.0000
N2,20260218,N2##20260218,0.1929,5.1282,2.0513
N2,20260218,N2##20260218,0.1950,2.5532,2.5532
N2,20260218,N2##20260218,0.2166,0.0000,0.0000
N2,20260218,N2##20260218,0.2103,0.0000,0.0000
N2,20260218,N2##20260218,0.0868,0.0000,0.0000
N2,20260218,N2##20260218,0.0859,17.6471,8.8235
N2,20260218,N2##20260218,0.1843,0.0000,0.0000
N2,20260218,N2##20260218,0.1641,0.0000,0.0000
N2,20260218,N2##20260218,0.1845,0.0000,0.0000
N2,20260218,N2##20260218,0.1086,2.6201,1.3100
N2,20260218,N2##20260218,0.1334,5.1173,6.3966
N2,20260218,N2##20260218,0.1658,0.0000,0.0000
N2,20260218,N2##20260218,0.0573,9.5238,0.0000
N2,20260218,N2##20260218,0.1841,0.7624,1.5248
N2,20260218,N2##20260218,0.2117,0.0000,0.0000
N2,20260218,N2##20260218,0.1949,0.0000,0.0000
N2,20260218,N2##20260218,0.1953,0.0000,0.0000
N2,20260218,N2##20260218,0.1721,0.0000,0.0000
N2,20260218,N2##20260218,0.1604,0.0000,0.0000
N2,20260218,N2##20260218,0.1663,0.0000,0.0000
N2,20260218,N2##20260218,0.1671,0.0000,0.0000
N2,20260218,N2##20260218,0.1706,0.0000,0.0000
N2,20260218,N2##20260218,0.1855,0.0000,0.0000
N2,20260218,N2##20260218,0.1583,0.0000,0.0000
N2,20260218,N2##20260218,0.1425,1.5152,0.0000
N2,20260218,N2##20260218,0.1927,0.0000,0.0000
N2,20260218,N2##20260218,0.1378,0.0000,0.0000
N2,20260218,N2##20260218,0.1752,0.0000,0.0000
N2,20260218,N2##20260218,0.0892,1.6260,3.2520
N2,20260218,N2##20260218,0.2073,0.0000,0.0000
N2,20260218,N2##20260218,0.1934,0.0000,0.0000
N2,20260218,N2##20260218,0.1437,0.0000,2.1352
N2,20260218,N2##20260218,0.1464,0.0000,0.0000
N2,20260218,N2##20260218,0.1834,1.8018,0.0000
N2,20260218,N2##20260218,0.1281,0.0000,0.0000
N2,20260218,N2##20260218,0.1649,0.0000,5.0000
N2,20260218,N2##20260218,0.0968,0.0000,0.0000
N2,20260218,N2##20260218,0.1846,0.0000,0.0000
N2,20260218,N2##20260218,0.1477,0.0000,0.0000
N2,20260218,N2##20260218,0.1657,0.0000,0.0000
N2,20260218,N2##20260218,0.1788,0.0000,0.0000
N2,20260218,N2##20260218,0.1838,4.1096,4.1096
N2,20260218,N2##20260218,0.1071,0.0000,0.0000
N2,20260218,N2##20260218,0.1797,2.2814,2.2814
N2,20260218,N2##20260218,0.1698,0.0000,0.0000
N2,20260218,N2##20260218,0.1576,0.0000,0.0000
N2,20260218,N2##20260218,0.1413,0.0000,0.0000
N2,20260218,N2##20260218,0.1946,0.0000,0.0000
N2,20260218,N2##20260218,0.1566,0.0000,0.0000
N2,20260218,N2##20260218,0.1848,0.0000,0.0000
N2,20260218,N2##20260218,0.2051,0.0000,0.0000
N2,20260218,N2##20260218,0.0952,0.0000,0.0000
N2,20260218,N2##20260218,0.1847,0.0000,0.0000
N2,20260218,N2##20260218,0.0647,9.6774,0.0000
N2,20260218,N2##20260218,0.1137,0.0000,0.0000
N2,20260218,N2##20260218,0.1571,0.0000,0.0000
N2,20260218,N2##20260218,0.1541,0.0000,0.0000
N2,20260218,N2##20260218,0.1892,0.0000,0.0000
N2,20260218,N2##20260218,0.2077,0.0000,0.0000
N2,20260218,N2##20260218,0.1777,1.4286,1.4286
N2,20260218,N2##20260218,0.1437,1.4423,0.0000
N2,20260218,N2##20260218,0.1523,0.0000,0.0000
N2,20260218,N2##20260218,0.1763,0.0000,0.0000
N2,20260218,N2##20260218,0.1978,0.0000,1.7751
N2,20260218,N2##20260218,0.1080,4.0956,8.1911
N2,20260218,N2##20260218,0.1423,0.0000,0.0000
N2,20260218,N2##20260218,0.1584,0.0000,0.0000
N2,20260218,N2##20260218,0.1357,0.0000,3.8710
N2,20260218,N2##20260218,0.2050,0.0000,0.0000
N2,20260218,N2##20260218,0.1879,0.0000,0.0000
N2,20260218,N2##20260218,0.1797,0.0000,1.8927
N2,20260218,N2##20260218,0.1261,0.0000,0.0000
N2,20260218,N2##20260218,0.1717,0.0000,0.0000
N2,20260218,N2##20260218,0.1250,0.0000,0.0000
N2,20260218,N2##20260218,0.1557,1.8072,1.8072
N2,20260218,N2##20260218,0.1106,0.0000,1.7964
N2,20260218,N2##20260218,0.0985,10.5263,0.0000
N2,20260218,N2##20260218,0.1910,2.5974,2.5974
N2,20260218,N2##20260218,0.1560,0.0000,0.0000
N2,20260218,N2##20260218,0.1579,0.0000,0.0000
N2,20260218,N2##20260218,0.1893,0.0000,0.0000
N2,20260218,N2##20260218,0.1872,0.0000,0.0000
N2,20260218,N2##20260218,0.1826,0.0000,0.0000
N2,20260218,N2##20260218,0.2206,3.9474,3.9474
N2,20260218,N2##20260218,0.1452,2.5532,5.1064
N2,20260218,N2##20260218,0.1563,5.0633,2.5316
N2,20260218,N2##20260218,0.1446,2.5316,5.0633
N2,20260218,N2##20260218,0.1470,0.0000,16.4384
N2,20260218,N2##20260218,0.2126,2.9412,0.0000
N2,20260218,N2##20260218,0.1595,0.0000,0.0000
N2,20260218,N2##20260218,0.1932,0.0000,4.5802
N2,20260218,N2##20260218,0.1899,0.0000,0.0000
N2,20260218,N2##20260218,0.1810,0.0000,4.9180
N2,20260218,N2##20260218,0.1713,0.0000,0.0000
N2,20260218,N2##20260218,0.1028,10.7143,0.0000
N2,20260218,N2##20260218,0.1650,0.0000,0.0000
N2,20260218,N2##20260218,0.1873,0.0000,0.0000
N2,20260218,N2##20260218,0.1467,0.0000,0.0000
N2,20260218,N2##20260218,0.1629,0.0000,0.0000
N2,20260218,N2##20260218,0.1317,9.5238,0.0000
N2,20260219,N2##20260219,0.1361,1.7964,2.3952
N2,20260219,N2##20260219,0.1636,0.0000,0.0000
N2,20260219,N2##20260219,0.1349,1.8349,1.8349
N2,20260219,N2##20260219,0.0924,2.5000,2.2500
N2,20260219,N2##20260219,0.1288,0.5997,4.1979
N2,20260219,N2##20260219,0.1235,4.2857,6.4286
N2,20260219,N2##20260219,0.1298,0.0000,0.0000
N2,20260219,N2##20260219,0.1411,0.0000,0.0000
N2,20260219,N2##20260219,0.1309,2.2578,2.5400
N2,20260219,N2##20260219,0.1637,0.0000,0.7435
N2,20260219,N2##20260219,0.1257,0.0000,2.6201
N2,20260219,N2##20260219,0.1581,0.9259,1.8519
N2,20260219,N2##20260219,0.1272,0.9820,1.4730
N2,20260219,N2##20260219,0.1129,2.2556,2.2556
N2,20260219,N2##20260219,0.1493,0.0000,0.0000
N2,20260219,N2##20260219,0.1339,0.0000,0.0000
N2,20260219,N2##20260219,0.1881,0.0000,0.0000
N2,20260219,N2##20260219,0.0791,2.7027,5.4054
N2,20260219,N2##20260219,0.1304,3.3149,1.1050
N2,20260219,N2##20260219,0.0527,26.6667,0.0000
N2,20260219,N2##20260219,0.1515,0.0000,0.0000
N2,20260219,N2##20260219,0.0913,2.8409,1.9886
N2,20260219,N2##20260219,0.1672,0.0000,23.0769
N2,20260219,N2##20260219,0.0490,12.0000,0.0000
N2,20260219,N2##20260219,0.1010,0.0000,0.0000
N2,20260219,N2##20260219,0.0993,0.0000,0.0000
N2,20260219,N2##20260219,0.1263,0.0000,0.0000
N2,20260219,N2##20260219,0.0647,0.0000,0.0000
N2,20260219,N2##20260219,0.1488,0.0000,0.0000
N2,20260219,N2##20260219,,0.0000,0.0000
N2,20260219,N2##20260219,0.1236,0.0000,0.0000
N2,20260219,N2##20260219,0.1313,0.0000,3.7500
N2,20260219,N2##20260219,0.1339,0.0000,0.0000
N2,20260219,N2##20260219,0.0944,0.0000,0.0000
N2,20260219,N2##20260219,0.1792,0.0000,0.0000
N2,20260219,N2##20260219,0.1623,0.0000,0.0000
N2,20260219,N2##20260219,0.1236,5.7034,0.0000
N2,20260219,N2##20260219,0.0773,8.4243,2.8081
N2,20260219,N2##20260219,0.1487,1.0221,1.0221
N2,20260219,N2##20260219,0.1170,0.0000,0.0000
N2,20260219,N2##20260219,0.1084,3.5857,2.3904
N2,20260219,N2##20260219,0.1126,0.0000,0.0000
N2,20260219,N2##20260219,0.1294,0.0000,0.0000
N2,20260219,N2##20260219,0.1300,0.0000,0.0000
N2,20260219,N2##20260219,0.1277,11.5385,5.7692
N2,20260219,N2##20260219,0.1585,4.4118,4.4118
N2,20260219,N2##20260219,0.0959,0.0000,0.0000
N2,20260219,N2##20260219,0.1143,0.0000,0.0000
N2,20260219,N2##20260219,0.1318,0.0000,0.0000
N2,20260219,N2##20260219,0.1323,0.0000,0.0000
N2,20260219,N2##20260219,0.0423,16.2162,0.0000
N2,20260219,N2##20260219,0.1292,0.0000,0.0000
N2,20260219,N2##20260219,0.0857,0.0000,0.0000
N2,20260219,N2##20260219,0.1196,0.0000,0.0000
N2,20260219,N2##20260219,0.1399,7.6110,5.0740
N2,20260219,N2##20260219,0.1074,0.0000,0.0000
N2,20260219,N2##20260219,0.1516,4.4118,0.0000
N2,20260219,N2##20260219,0.1771,2.6201,2.6201
N2,20260219,N2##20260219,0.1117,7.0588,7.0588
N2,20260219,N2##20260219,0.1429,0.0000,0.0000
N2,20260219,N2##20260219,0.0870,0.0000,0.0000
N2,20260219,N2##20260219,0.1175,0.0000,0.0000
N2,20260219,N2##20260219,0.2094,3.2374,3.2374
N2,20260219,N2##20260219,0.1255,1.6575,1.6575
N2,20260219,N2##20260219,0.1533,0.0000,6.1538
N2,20260219,N2##20260219,0.1499,0.0000,0.0000
N2,20260219,N2##20260219,0.1555,0.0000,0.0000
N2,20260219,N2##20260219,0.1447,0.0000,0.0000
N2,20260219,N2##20260219,0.1346,0.0000,0.0000
N2,20260219,N2##20260219,0.1027,1.6438,0.0000
N2,20260219,N2##20260219,0.2013,2.5210,2.5210
N2,20260219,N2##20260219,0.1364,0.0000,0.0000
N2,20260219,N2##20260219,0.0866,0.0000,0.0000
N2,20260219,N2##20260219,0.1225,0.0000,0.0000
N2,20260219,N2##20260219,0.1628,0.7472,0.7472
N2,20260219,N2##20260219,,21.4286,21.4286
N2,20260219,N2##20260219,0.0894,0.0000,0.0000
N2,20260219,N2##20260219,0.0970,0.0000,13.9535
N2,20260219,N2##20260219,0.2442,0.0000,13.9535
N2,20260219,N2##20260219,0.1136,0.0000,18.7500
N2,20260219,N2##20260219,0.1404,0.8798,2.6393
N2,20260219,N2##20260219,0.0650,3.5821,0.0000
N2,20260219,N2##20260219,0.1665,0.0000,0.0000
N2,20260219,N2##20260219,0.1340,0.0000,0.0000
N2,20260219,N2##20260219,0.0677,7.3260,0.0000
N2,20260219,N2##20260219,0.1500,0.0000,0.0000
N2,20260219,N2##20260219,0.1109,3.8023,3.0418
N2,20260219,N2##20260219,0.2249,8.9552,17.9104
N2,20260219,N2##20260219,0.1526,0.0000,0.0000
N2,20260219,N2##20260219,0.1579,0.0000,1.2097
N2,20260219,N2##20260219,0.1016,7.8947,0.0000
N2,20260219,N2##20260219,0.1626,12.3711,6.1856
N2,20260219,N2##20260219,0.1639,4.4944,4.4944
N2,20260219,N2##20260219,0.1361,0.0000,0.0000
N2,20260219,N2##20260219,,0.0000,13.9535
N2,20260219,N2##20260219,0.1460,0.0000,2.5532
N2,20260219,N2##20260219,0.1522,0.0000,0.0000
N2,20260219,N2##20260219,0.1574,2.4194,0.0000
N2,20260219,N2##20260219,0.1577,0.0000,0.0000
N2,20260219,N2##20260219,0.1351,0.0000,0.0000
N2,20260219,N2##20260219,0.2094,0.0000,0.0000
N2,20260219,N2##20260219,0.1412,0.0000,4.9689
N2,20260219,N2##20260219,0.1623,7.5949,0.0000
N2,20260219,N2##20260219,0.1029,0.0000,24.0000
N2,20260219,N2##20260219,0.1830,1.5113,1.5113
N2,20260219,N2##20260219,0.1173,0.0000,11.7647
N2,20260219,N2##20260219,0.0626,8.4507,8.4507
N2,20260219,N2##20260219,0.1806,1.9672,0.0000
N2,20260219,N2##20260219,0.1462,2.1127,0.0000
N2,20260219,N2##20260219,0.1276,0.0000,0.0000
N2,20260219,N2##20260219,0.2011,0.0000,0.0000
N2,20260219,N2##20260219,,23.0769,0.0000
N2,20260219,N2##20260219,0.1510,0.0000,0.0000
N2,20260219,N2##20260219,0.1593,0.0000,0.0000
N2,20260219,N2##20260219,0.1016,8.7591,4.3796
N2,20260219,N2##20260219,0.1790,0.0000,0.0000
N2,20260219,N2##20260219,0.1502,0.0000,0.0000
N2,20260219,N2##20260219,0.2064,0.0000,0.0000
N2,20260219,N2##20260219,0.0674,6.7039,0.0000
N2,20260219,N2##20260219,0.1482,0.0000,0.0000
N2,20260219,N2##20260219,0.0737,0.0000,0.0000
N2,20260219,N2##20260219,0.1919,0.0000,0.0000
N2,20260219,N2##20260219,0.1453,0.0000,0.0000
N2,20260219,N2##20260219,0.0759,0.0000,0.0000
N2,20260221,N2##20260221,0.1955,0.0000,0.0000
N2,20260221,N2##20260221,0.1990,0.3523,0.0000
N2,20260221,N2##20260221,0.1755,0.0000,0.0000
N2,20260221,N2##20260221,0.1515,0.0000,0.0000
N2,20260221,N2##20260221,,0.0000,5.2174
N2,20260221,N2##20260221,,23.0769,46.1538
N2,20260221,N2##20260221,0.1313,0.0000,0.0000
N2,20260221,N2##20260221,0.1312,0.0000,0.0000
N2,20260221,N2##20260221,0.1595,0.0000,0.0000
N2,20260221,N2##20260221,0.1752,0.0000,0.0000
N2,20260221,N2##20260221,0.1252,0.0000,0.0000
N2,20260221,N2##20260221,0.1755,1.1450,0.0000
N2,20260221,N2##20260221,0.2117,0.0000,0.0000
N2,20260221,N2##20260221,0.1599,0.0000,0.0000
N2,20260221,N2##20260221,0.1973,0.0000,0.0000
N2,20260221,N2##20260221,0.1855,0.0000,0.8163
N2,20260221,N2##20260221,0.1862,0.0000,0.0000
N2,20260221,N2##20260221,0.1659,1.1009,0.0000
N2,20260221,N2##20260221,0.2017,0.5859,0.5859
N2,20260221,N2##20260221,0.0523,0.0000,0.0000
N2,20260221,N2##20260221,0.1834,0.0000,0.0000
N2,20260221,N2##20260221,0.1466,0.0000,0.0000
N2,20260221,N2##20260221,0.1965,0.9404,2.8213
N2,20260221,N2##20260221,0.0617,0.0000,0.0000
N2,20260221,N2##20260221,0.0657,2.3715,4.7431
N2,20260221,N2##20260221,0.0760,4.8096,1.2024
N2,20260221,N2##20260221,0.1283,0.0000,10.6509
N2,20260221,N2##20260221,0.1282,2.5105,0.0000
N2,20260221,N2##20260221,0.1995,0.0000,0.0000
N2,20260221,N2##20260221,0.0711,0.0000,0.0000
N2,20260221,N2##20260221,0.1492,0.0000,0.0000
N2,20260221,N2##20260221,0.0578,0.0000,0.0000
